Id;ResourceName;Name;HasBmpCollection;HasBmpItem;HasAct
28910;이무케의상박갑;Rectangular Large Sleeve;True;True;True
28913;초경량매직쉴드;Ultralight Magic Shield;True;True;True
28914;발키리아쉴드;Enhanced Time Keeper Shield;True;True;True
28915;파일벙커;Bunker Shield;True;True;True
28916;가이아쉴드;Gaia Shield;True;True;True
28918;혼돈의방패;Shield of Chaos Boiling;True;True;True
28920;근위병의방패;Diamond Shield;True;True;True
28921;Anemos_Shield;Anemos Shield;True;True;True
28922;Herald_Of_GOD_IL;Illusion Herald of God;True;True;True
28929;HappyShield;Happy Shield;True;True;True
28941;엑셀리온쉴드;Excelion Shield;True;True;True
28942;Cursed_Knight_Shield;Cursed Knight's Shield;True;True;True
28945;Bloody_Knight_Shield;Bloody Knight's Shield;True;True;True
28946;Knight_Shield;Purified Knight's Shield;True;True;True
28951;Nero_Shield;Nero Shield;True;True;True
28953;스쿠톰;Poring Battle Shield;True;True;True
31027;C프리티베어;Costume Pretty Bear;True;True;True
31028;C검은고양이후드;Costume Black Cat Hood;True;True;True
31029;C돼지코;Costume Pig Nose;True;True;True
31030;호랑이얼굴;Costume Tiger Face;True;True;True
31031;타레교황사복모;Costume Drooping Pope(Casual);True;True;True
31032;타레루우민;Costume Drooping Luwmin;True;True;True
31033;프레이야신도의모자;Costume Believer's Mask;True;True;True
31034;해적두건;Costume Pirate's Hood;True;True;True
31035;돈잃은자의마음;Costume Bankruptcy of Heart;True;True;True
31036;사또모자;Costume Used Hat;True;True;True
31037;베레모;Costume Beret;True;True;True
31038;체크패턴두건;Costume Cheks Bandana;True;True;True
31039;고대왕의왕관_;Costume Crown of Old King(Red);True;True;True
31040;매지컬페더;Costume Magical Feather;True;True;True
31041;고양이레이스머리띠;Costume Cat Lace Hairband;True;True;True
31042;서바이벌서클릿;Costume Circlet of Survival;True;True;True
31043;리본_하양;Costume Ribbon(White);True;True;True
31044;분홍늘어진고양이;Costume Drooping Kitty(Pink);True;True;True
31045;쪽빛리어리본;Costume Blue Rear Ribbon;True;True;True
31046;화이트로즈프린세스;Costume White Rose Princess;True;True;True
31047;첫사랑발그레;Costume First Love Cheek;True;True;True
31048;화이트릴리검정;Costume White Lily(Black Ribbon);True;True;True
31049;마린의관;Costume Marin Hat;True;True;True
31050;화환포링모자;Costume Golden Poring Hat;True;True;True
31051;C해피섬머선바이저;Costume Poring Sun Visor;True;True;True
31052;연금술사마스크;Costume Alchemist Mask;True;True;True
31053;호랑이왕인형모자;Costume Drooping Eddga;True;True;True
31054;스팅모자;Costume Sting Hat;True;True;True
31055;C포링버블파이프;Costume Poring Soap Pipe;True;True;True
31056;C홍염의폭렬파동;Costume Exploding Crimson Wave;True;True;True
31057;C에레메스스카프검정;Costume Eremes Guile's Scarf(Black);True;True;True
31058;젤라또모자;Costume Gelato Hat;True;True;True
31059;바닷사람의모자;Costume Sailor Hat;True;True;True
31060;불가사리머리띠;Costume Starfish Headband;True;True;True
31061;집게발머리핀;Costume Nipper Hairpin;True;True;True
31062;엘레노아가발;Costume Eleanor Wig;True;True;True
31063;당고머리_청;Costume Hair Bun(Blue);True;True;True
31064;당고머리_적;Costume Hair Bun(Red);True;True;True
31065;당고머리_황;Costume Hair Bun(Yellow);True;True;True
31066;당고머리_녹;Costume Hair Bun(Green);True;True;True
31067;당고머리_흑;Costume Hair Bun(Black);True;True;True
31068;당고머리_백;Costume Hair Bun(White);True;True;True
31069;당고머리_갈;Costume Hair Bun(Crimson);True;True;True
31070;당고머리_자;Costume Hair Bun(Purple);True;True;True
31071;롤트윈_청;Costume Roll Twin(Blue);True;True;True
31072;롤트윈_적;Costume Roll Twin(Red);True;True;True
31073;롤트윈_황;Costume Roll Twin(Yellow);True;True;True
31074;롤트윈_녹;Costume Roll Twin(Green);True;True;True
31075;롤트윈_흑;Costume Roll Twin(Black);True;True;True
31076;롤트윈_백;Costume Roll Twin(White);True;True;True
31077;롤트윈_갈;Costume Roll Twin(Crimson);True;True;True
31078;롤트윈_자;Costume Roll Twin(Purple);True;True;True
31079;롱포니_청;Costume Long Pony(Blue);True;True;True
31080;롱포니_적;Costume Long Pony(Red);True;True;True
31081;롱포니_황;Costume Long Pony(Yellow);True;True;True
31082;롱포니_녹;Costume Long Pony(Green);True;True;True
31083;롱포니_흑;Costume Long Pony(Black);True;True;True
31084;롱포니_백;Costume Long Pony(White);True;True;True
31085;롱포니_갈;Costume Long Pony(Crimson);True;True;True
31086;롱포니_자;Costume Long Pony(Purple);True;True;True
31087;드워프수염;Costume Dwarf Beard;True;True;True
31088;매드해터;Costume Mad Hatter;True;True;True
31089;C홍염의폭렬파동;Costume Exploding Crimson Flame;True;True;True
31090;날고싶은엔젤링;Costume Angelring Hat;True;True;True
31091;C골드샤워;Costume Show Me The Zeny;True;True;True
31092;토끼리본모자;Costume Rabbit Ribbon;True;True;True
31093;입에문램프;Costume Under Lamp;True;True;True
31094;주사위모자;Costume Dice Hairband;True;True;True
31095;C_JP_EV01;Costume Mythical Baphomet Horns;True;True;True
31096;C_JP_EV02;Costume Bau Alma's Dog Ears;True;True;True
31097;C_JP_EV03;Costume Minnie Doe Alma's Bunny Ears;True;True;True
31098;C_JP_EV04;Costume Tamamo Loa's Fox Ears;True;True;True
31099;C_JP_EV05;Costume Ontama Aria's Headdress;True;True;True
31100;C_JP_EV06;Costume Hat of Dumpty Alma;True;True;True
31101;C_JP_EV07;Costume Taini Hat(Blue);True;True;True
31102;C_JP_EV08;Costume Taini Hat(Orange);True;True;True
31103;C_JP_EV09;Costume Taini Hat(Green);True;True;True
31104;타이니모자;Costume Taini Hat;True;True;True
31105;Ro기념모자;Costume RO Celebration Hat;True;True;True
31106;하트눈안대1;Costume Eyepatch of Peace;True;True;True
31107;하트눈안대2;Costume Eyepatch of Prosperity;True;True;True
31113;의사머리띠;Costume Doctor Headband;True;True;True
31114;연극소도구;Costume Prop of Theater;True;True;True
31117;중장보병의투구;Costume Hoplite Helmet;True;True;True
31118;암살자해골가면;Costume Assassin's Mask;True;True;True
31119;파랑마법사의모자;Costume Blue Magician Hat;True;True;True
31120;뱀파이어의사역마;Costume Vampire's Familiar;True;True;True
31121;박쥐스톨;Costume Bat Stole;True;True;True
31122;피묻은사안봉인붕대;Costume Bloody Stop Bandage;True;True;True
31123;고스트링톨햇;Costume Ghostring Tall Hat;True;True;True
31124;리본요리사모자;Costume Ribbon Chief Hat;True;True;True
31125;퀸안즈리벤지;Costume Queen Anne's Revenge;True;True;True
31126;네스티모자;Costume Nestle Lemon Tea Hat;True;True;True
31127;대만국기모자;Costume Flag Cap;False;False;False
31128;각시탈;Costume Bride Mask;True;True;True
31129;스크래치마스크;Costume Scratch Mask;True;True;True
31130;원주민머리띠;Costume Indian Hairband;True;True;True
31131;성직자의모자;Costume Monk Hat;True;True;True
31132;크리스마스리스;Costume Christmas Wreath;True;True;True
31133;갬블러의씰;Costume Gambler Seal;True;True;True
31134;즐거운앵무새;Costume Talkactive Parrot;True;True;True
31135;미니크라운1;Costume Luxury Mini Crown;True;True;True
31136;크로크카스캐트;Costume Clock Casque;True;True;True
31137;파랑새의장미장식;Costume Blue Rose Ornament;True;True;True
31138;피아멧트의붉은두건;Costume Piamette's Red Hood;True;True;True
31139;흰토끼의귀;Costume White Rabbit Ears;True;True;True
31140;검은색카우보이모자;Costume Black Cowboy Hat;True;True;True
31141;선인장꽃코르사쥬;Costume Cactus Flower Corsage;True;True;True
31142;시간의장식;Costume Prison of Time;True;True;True
31143;C크라통왕관_태국;Costume Lotus Corolla;True;True;True
31144;인디안깃털머리띠;Costume Indian Feather Headband;True;True;True
31145;아이스폰프리징어69세;Costume Alice Von Friesinger Hat 69;True;True;True
31146;카르듀이의귀;Costume Kardui Ears;True;True;True
31147;타레도모붜이;Costume Drooping Domovoi;True;True;True
31148;더블류인형모자;Costume Drooping W Doll;True;True;True
31149;니드호그의가발;Costume Nydhoggur Wig;True;True;True
31150;샬로시의헤드드레스;Costume Shalosh Headdress;True;True;True
31151;체샤의고양이귀;Costume Cheshire's Cat Ears;True;True;True
31152;피아멧트빨간넥타이;Costume Piamette's Red Bow Tie;True;True;True
31153;C괴도2세모자;Costume Thief World Anniversary II Hat;True;True;True
31154;캡;Costume Cap;True;True;True
31157;영혼고리;Costume Soul Ring;True;True;True
31158;다람쥐귀모자;Costume Squirrel Ear Hat;True;True;True
31160;룬헬름;Costume Rune Helm;True;True;True
31161;타이거마스크;Costume Tiger Mask;True;True;True
31162;쉐이빙폼;Costume Shaving Foam;True;True;True
31163;양모자;Costume Sheep Hat;True;True;True
31164;브라운스톨;Costume Brown Stole;True;True;True
31165;목말;Costume Piggyback;True;True;True
31166;테디베어후드;Costume Teddy Bear Hood;True;True;True
31167;늘어진루나틱귀_검정;Costume Hanging Black Lunatic Ears;True;True;True
31168;무통라이프_파랑;Costume Blue Mouton Life;True;True;True
31169;무법자모자;Costume Hilarious Bandit Hat;True;True;True
31170;뇌신지력;Costume Wings of Wind;True;True;True
31171;고양이모자;Costume Nekomimi;True;True;True
31172;Roast_Memory;Costume Roast Memory;True;True;True
31173;왕관앵무;Costume Oyster Parakeet;True;True;True
31174;빵봉투1;Costume Suspicious Bread Bag;True;True;True
31175;딸기모자;Costume Strawberry Hat;True;True;True
31176;보고있어;Costume Always Watching;True;True;True
31177;테일햇;Costume Tail Hat;True;True;True
31178;심두멸각머플러;Costume Fire Muffler;True;True;True
31179;울프마스커레이드;Costume Wolf Masquerade;True;True;True
31180;수라왕의두건;Costume King Sura Headband;True;True;True
31181;로자리오목걸이;Costume Necklace Rosary;True;True;True
31182;사이드캡;Costume Side Cap;True;True;True
31183;타천사의축복;Costume Blessing of Fallen Angel;True;True;True
31184;매의눈;Costume Hawkeye;True;True;True
31185;엔지니어캡;Costume Engineer Cap;True;True;True
31186;C_Black_Cat;Costume Black Cat;True;True;True
31187;War_Princess_Ribbon;Costume War Princess Ribbon;True;True;True
31188;Mono_Gothic_Bonnet;Costume Mono Gothic Bonnet;True;True;True
31189;Cat_Ears_Cape_Red;Costume Red Cat Ears Cape;True;True;True
31190;Angel_Mini_Silk_Hat_B;Costume Black Angel Mini Silk Hat;True;True;True
31191;휘케바인의귀_골드;Vibrant Cat Ears;False;False;False
31192;파란새끼고양이귀;Blue Cat Ears;False;False;False
31193;늘어진아하트;Costume Drooping Ahat;True;True;True
31194;프로펠라_;Costume Spinning Propeller;True;True;True
31195;Choco_Minihat;Costume Mini Chocolate Hat;True;True;True
31196;JP_EV12;Costume Drooping Chuni Penguin;True;True;True
31197;Egg_Crispinette;Costume Egg Crispinette;True;True;True
31198;문어모자;Costume Octopus Hat;True;True;True
31199;턱수염;Costume Weird Beard;True;True;True
31200;Wrapping_Ribbon;Costume Wrapping Ribbon;True;True;True
31201;Royal_Rabbit_Crown;Costume Royal Rabbit Crown;True;True;True
31202;Dog_Officer;Costume Dog Officer;True;True;True
31203;Charcoal_Stove;Costume Charcoal Stove;True;True;True
31204;늘어진하얀고양이;Costume Drooping White Cat;True;True;True
31205;대형오크히어로투구;Costume Large Orc Hero Helm;True;True;True
31206;룬매듭머리띠;Costume Rune Hairband;True;True;True
31207;브라운스톨;Costume Dokkebi Mask;True;True;True
31208;Straight_Long_YL;Costume Straight Long (Yellow);True;True;True
31209;Straight_Long_WH;Costume Straight Long (White);True;True;True
31210;Side_Pigtail_BU;Costume Side Pigtail (Blue);True;True;True
31211;Side_Pigtail_RD;Costume Side Pigtail (Red);True;True;True
31212;Side_Pigtail_YL;Costume Side Pigtail (Yellow);True;True;True
31213;Side_Pigtail_GN;Costume Side Pigtail (Green);True;True;True
31214;Side_Pigtail_BL;Costume Side Pigtail (Black);True;True;True
31215;Side_Pigtail_WH;Costume Side Pigtail (White);True;True;True
31216;Side_Pigtail_OM;Costume Side Pigtail (Brown);True;True;True
31217;Side_Pigtail_PP;Costume Side Pigtail (Purple);True;True;True
31218;Low_Pony_BU;Costume Low Pony (Blue);True;True;True
31219;Low_Pony_RD;Costume Low Pony (Red);True;True;True
31220;Low_Pony_YL;Costume Low Pony (Yellow);True;True;True
31221;Low_Pony_GN;Costume Low Pony (Green);True;True;True
31222;Low_Pony_BL;Costume Low Pony (Black);True;True;True
31223;Low_Pony_WH;Costume Low Pony (White);True;True;True
31224;Low_Pony_OM;Costume Low Pony (Brown);True;True;True
31225;Low_Pony_PP;Costume Low Pony (Purple);True;True;True
31226;Long_Twin_BU;Costume Long Twin (Blue);True;True;True
31227;Long_Twin_RD;Costume Long Twin (Red);True;True;True
31228;Long_Twin_YL;Costume Long Twin (Yellow);True;True;True
31229;Long_Twin_GN;Costume Long Twin (Green);True;True;True
31230;Long_Twin_BL;Costume Long Twin (Black);True;True;True
31231;Long_Twin_WH;Costume Long Twin (White);True;True;True
31232;Long_Twin_OM;Costume Long Twin (Brown);True;True;True
31233;Long_Twin_PP;Costume Long Twin (Purple);True;True;True
31234;페르시카;Costume Persica;True;True;True
31235;커다란리본머플러;Costume Large Ribbon Muffler(Mid);True;True;True
31236;사념의오오라;Costume Vicious Mind Aura(Mid);True;True;True
31237;C교황의리본;Costume Pale Yellow Ribbon(Lower);True;True;True
31238;5주년기념면사포;Costume True Love(Upper);True;True;True
31239;토끼보닛;Costume Love Rabbit Hood(Upper);True;True;True
31240;위스퍼마스크;Costume Whisper Mask(Upper);True;True;True
31241;불타는태양;Costume Burning Sun(Lower);True;True;True
31242;아누비스투구;Costume Anubis Hat(Upper);True;True;True
31243;메롱가면;Costume Tongue Mask(Mid);True;True;True
31244;스카이멧;Costume Skymet(Upper);True;True;True
31245;고향의벚꽃;Costume Cherry;True;True;True
31246;노래하는새;Costume Humming Bird;True;True;True
31247;물먹는하마모자;Costume Hippo Hat;True;True;True
31248;이사벨라레드귀모자;Costume Isabella Red Ears;True;True;True
31249;Rabbit_Hopping;Costume Hopping Rabbit;True;True;True
31250;Wonderful_Beast_Ear;Costume Wonderful Beast Ears;True;True;True
31251;Cat_Mouth;Costume Cat's Mouth;True;True;True
31252;Cat_Ear_Hat_White;Costume White Cat Ears Hat;True;True;True
31253;광휘의격노;Costume Rinzu Helmet;True;True;True
31254;Horse_King_Red;Costume Red Hare Hat;True;True;True
31255;멜론헬멧;Costume Sweet Helmet;True;True;True
31256;재규어모자;Costume Jaguar Mask;True;True;True
31259;Bubble_A_Angel_H;Costume Bubble Arc Angeling Headband;True;True;True
31260;Observer_J;Costume Observer;True;True;True
31261;Soda_In_Mouth;Costume Soda in Mouth;True;True;True
31262;3D안경;Costume Disposable 3D Glasses;True;True;True
31263;팝콘모자;Costume Disposable Popcorn Hat;True;True;True
31264;수호날개;Costume Wings of Protector(Lower);True;True;True
31265;스트레이트포니_파랑;Costume Straight Pony(Blue)(Mid);True;True;True
31266;스트레이트포니_빨강;Costume Straight Pony(Red)(Mid);True;True;True
31267;스트레이트포니_노랑;Costume Straight Pony(Yellow)(Mid);True;True;True
31268;스트레이트포니_녹색;Costume Straight Pony(Green)(Mid);True;True;True
31269;스트레이트포니_검정;Costume Straight Pony(Black)(Mid);True;True;True
31270;스트레이트포니_흰색;Costume Straight Pony(White)(Mid);True;True;True
31271;스트레이트포니_연갈색;Costume Straight Pony(Crimson)(Mid);True;True;True
31272;스트레이트포니_보라;Costume Straight Pony(Purple)(Mid);True;True;True
31273;삐침머리_파랑;Costume Cowlick(Blue)(Mid);True;True;True
31274;삐침머리_빨강;Costume Cowlick(Red)(Mid);True;True;True
31275;삐침머리_노랑;Costume Cowlick(Yellow)(Mid);True;True;True
31276;삐침머리_녹색;Costume Cowlick(Green)(Mid);True;True;True
31277;삐침머리_검정;Costume Cowlick(Black)(Mid);True;True;True
31278;삐침머리_흰색;Costume Cowlick(White)(Mid);True;True;True
31279;삐침머리_연갈색;Costume Cowlick(Crimson)(Mid);True;True;True
31280;삐침머리_보라;Costume Cowlick(Purple)(Mid);True;True;True
31281;루즈웨이브트윈_파랑;Costume Loose Wave Twin(Blue)(Mid);True;True;True
31282;루즈웨이브트윈_빨강;Costume Loose Wave Twin(Red)(Mid);True;True;True
31283;루즈웨이브트윈_노랑;Costume Loose Wave Twin(Yellow)(Mid);True;True;True
31284;루즈웨이브트윈_녹색;Costume Loose Wave Twin(Green)(Mid);True;True;True
31285;루즈웨이브트윈_검정;Costume Loose Wave Twin(Black)(Mid);True;True;True
31286;루즈웨이브트윈_흰색;Costume Loose Wave Twin(White)(Mid);True;True;True
31287;루즈웨이브트윈_연갈색;Costume Loose Wave Twin(Crimson)(Mid);True;True;True
31288;루즈웨이브트윈_보라;Costume Loose Wave Twin(Purple)(Mid);True;True;True
31289;C수호자검은날개;Costume Black Wing Ears(Lower);True;True;True
31290;진화된천사학생모;Costume Angel's Feather Cap;True;True;True
31291;진화된악마학생모;Costume Devil's Feather Cap;True;True;True
31293;Kings_Crown_Purple;Costume Crown of Ancient King(Purple);True;True;True
31294;Jirant_Circlet_Red;Costume Jirant Circlet(Red);True;True;True
31295;프리스트의모자;Costume Red Wing Hat;True;True;True
31296;입에무는딸기;Costume Strawberry in Mouth;True;True;True
31297;사랑의열매;Costume Fruit of Love;True;True;True
31298;낙원단모자2;Costume Sepia Parade Hat;True;True;True
31299;White_Rabbit;Costume White Rabbit;True;True;True
31300;Warm_Cat_Muffler;Costume Warm Cat Muffler;True;True;True
31301;Blinking_Eyes;Costume Blinking Eyes;True;True;True
31302;Black_Magenta_Ribbon;Costume Black Magenta Ribbons;True;True;True
31303;라면모자_블랙;Costume Black Ramen Hat;True;True;True
31304;풍신의부채;Costume Summer Fan;True;True;True
31306;투칸모자;Costume Toucan Hat;True;True;True
31307;파란아라라모자;Costume Violet Macaw;True;True;True
31308;프로텍트페더;Costume Protect Feathers;True;True;True
31309;순백의마칭햇;Costume Pure White Marching Hat;True;True;True
31310;검은요정의귀;Costume 666 Black Elven Ears;True;True;True
31311;타나토스의슬픔가면;Costume Dolor Thanatos Mask;True;True;True
31312;마왕의뼈투구;Costume Hades Helm;True;True;True
31313;C_FallenAngelWingEar;Costume Fallen Angel Wing Ears;True;True;True
31314;C_Ghost_Holiday;Costume Ghost Holiday;True;True;True
31315;C_Stall_Of_Angel;Costume Stall of Angel;True;True;True
31316;C_FlutterButterfly_BL;Costume Black Fluttering Butterfly;True;True;True
31317;15th_Anniversary_Wing;Costume 15th Anniversary Wing;True;True;True
31318;게르하르트폰데비;Costume Gerhard Von Deviruchi 83 II;True;True;True
31319;풍신의부채;Costume Summer Fan;True;True;True
31320;바람개비모자;Costume Pinwheel Hat;True;True;True
31321;빛나는해바라기;Costume Shining Sunflower;True;True;True
31322;캔디모자;Costume Candy Hat;True;True;True
31323;러브대디;Costume Yellow Hunting Cap;True;True;True
31325;여왕스카라바투구;Costume Queen Scaraba's Helmet;True;True;True
31326;랄프폰지게666세;Costume Rolf Von Ziege 666 II;True;True;True
31327;늘어난코;Costume Wood Goblin's Nose;True;True;True
31328;페이스웜알껍질;Costume Faceworm Eggshell;True;True;True
31329;Alice_Wig;Costume Alice Wig;True;True;True
31330;Fallen_Angel_Valletta;Costume Fallen Angel Valletta;True;True;True
31331;Chung_E_Shinyon_Cap;Costume Chung e Shinyon Cap;True;True;True
31332;Khalitzburg_KN_Helm_BL;Costume Black Khalitzburg Knight Helm;True;True;True
31368;Harvest_Festa_Hat;Costume Thanksgiving Memorial Hat;True;True;True
31369;Straight_Long_WH;Costume Straight Long(White);True;True;True
31370;Straight_Long_YL;Costume Straight Long(Yellow);True;True;True
31372;비닛인형모자;Costume Kafra Maid Doll;True;True;True
31373;고대왕의왕관;Costume Crown of Ancient king;True;True;True
31374;익스플로젼껌;Costume Explosion Gum;True;True;True
31375;요마의눈;Costume Mystic Eye;True;True;True
31376;C_Jirant_Circlet;Costume Ancient Dragon Coronet(Purple);True;True;True
31377;잭캐슬배트;Costume Glastheim Obeserver;True;True;True
31378;카타리나폰브레드60세;Costume Catharina Von Brad 60th;True;True;True
31379;연극용태엽키;Costume Wind-Up Key;True;True;True
31380;수다쟁이까마귀;Costume Crow;True;True;True
31381;Diabolic_Lapel;Costume Diabolic Lapel;True;True;True
31382;Cat_Ears_Punkish;Costume Punkish Cat Ears;True;True;True
31383;Volume_Low_Twin;Costume Volume Low Twin;True;True;True
31384;False_Ears;Costume Fake Ears;True;True;True
31385;Gothic_Pumpkin_Head;Costume Gothic Pumpkin Head;True;True;True
31387;Jjakk;Costume Jjakk;True;True;True
31388;Garden_Of_Eden;Costume Garden of Eden;True;True;True
31389;White_Bird_Rose;Costume White Bird Rose;True;True;True
31390;Let_It_Snow;Costume Let It Snow;True;True;True
31391;부유하는현자의돌;Costume Floating Stone of Sage;True;True;True
31392;전파안테나;Costume Radio Antenna;True;True;True
31393;바쥬라;Costume Vajra;True;True;True
31394;흰색마법사의모자;Costume Magician White Hat;True;True;True
31395;Book_Of_Magic;Costume Book of Magic;True;True;True
31396;Sorcerer_Hood;Costume Sorcerer Hood;True;True;True
31397;앉아있는교황;Costume Sitting Pope;True;True;True
31398;Blinking_Thin_Eyes;Costume Blinking Thin Eyes;True;True;True
31399;Darkness_Veil;Costume Darkness Veil;True;True;True
31400;리본;Costume Ribbon;True;True;True
31401;수녀모자;Costume Nun's Veil;True;True;True
31402;Idun_Green_Apple;Costume Idun's Green Apple;True;True;True
31403;Wall;Costume Wall;True;True;True
31404;Poring_Traffic_Light;Costume Poring Traffic Light;True;True;True
31405;Eleanor_Wig_YL;Costume Eleanor Wig(Yellow);True;True;True
31406;Nydhog_Wig_WH;Costume Nydhoggur Wig(White);True;True;True
31407;Alice_Wig_PK;Costume Alice Wig(Peach);True;True;True
31408;마제스틱고우트;Costume Ragnarok Rush Goat;True;True;True
31409;배럴헬름;Costume Barrel Helm;True;True;True
31410;신의투구;Costume God's Helm;True;True;True
31411;사자궁보관;Costume Leo Diadem;True;True;True
31412;쌍녀궁왕관;Costume Virgo Crown;True;True;True
31413;금우궁왕관;Costume Taurus Crown;True;True;True
31414;거해궁보관;Costume Cancer Diadem;True;True;True
31415;배회하는자의삿갓;Costume Wanderer's Sakkat;True;True;True
31416;치천사의화관;Costume Seraphim Coronet;True;True;True
31417;주먹밥모자;Costume Rice Ball Hat;True;True;True
31418;입에무는대파;Costume Green Onion in Mouth;True;True;True
31420;발광산타포링;Costume Shining Santa Poring;True;True;True
31430;독일축제모자;Costume Sepul Hat;True;True;True
31431;쿠루피라모자;Costume Kurupira;True;True;True
31432;부유하는얼음;Costume Floating Ice;True;True;True
31433;천체서클;Costume Celestial Circle;True;True;True
31434;비구름;Costume Cloud Burst;True;True;True
31435;블랙스웨터모자;Costume Ghost Magician's Knit Hat;True;True;True
31436;흰색늘어진고양이;Costume Lazy Cat;True;True;True
31437;C_Baby_Penguin;Costume Baby Penguin;True;True;True
31438;C_Fluffy_Angel_Cape;Costume Fluffy Angel Cape;True;True;True
31439;C_Fluffy_Heart_Earmuffs;Costume Fluffy Heart Earmuffs;True;True;True
31440;C_Snow_Bear_Hood;Costume Snow Bear Hood;True;True;True
31441;C_Penguin_Cap_BU;Costume Penguin Cap(Blue);True;True;True
31442;스마일;Costume Smile Mask(Mid);True;True;True
31443;무낙모자;Costume Munak Hat(Upper);True;True;True
31444;본건모자;Costume Bongun Hat(Upper);True;True;True
31446;입에무는주사기;Costume Toy Syringe;True;True;True
31447;나이트스패로우햇;Costume Light Moonlight Hat;True;True;True
31448;스팅실크리본;Costume Sting's Silk Ribbon;True;True;True
31449;Blue_Rose_Eyepatch;Costume Blue Rose Eyepatch;True;True;True
31450;Lolita_Two_Side_Up;Costume Lolita Two Side Up;True;True;True
31451;Blue_Frill_Ribbon;Costume Blue Frill Ribbon;True;True;True
31452;White_Cat;Costume White Cat;True;True;True
31453;L_RibbonMuff_Black;Costume Large Ribbon Muffler(Black);True;True;True
31454;Love_Feeling;Costume Love Feeling;True;True;True
31455;Enchanted_Dog;Costume Super Cute Dog;True;True;True
31456;C_Baby_Leopard_Cat;Costume Baby Leopard Cat;True;True;True
31457;허스키모자;Costume Laughing Wonderful Wolf Hat;True;True;True
31459;캔디모자;Costume Sweets Bonbon;True;True;True
31460;Blessing_Sky_Lantern;Costume Blessing Sky Lantern;True;True;True
31461;남포링귀장식;Costume Marin Earrings;True;True;True
31463;소형정찰기;Costume Flying Drone;True;True;True
31464;마이크모자;Costume Bloom Afro;True;True;True
31465;Egg_Minihat;Costume Robin Egg Minihat;True;True;True
31466;성스러운달걀모자;Costume Holy Egg Shell;True;True;True
31467;미믹알껍질;Costume Evil Eggshell;True;True;True
31468;Stripe_Hat;Costume Stripe Hat;True;True;True
31469;엘레노아가발;Rental Costume Eleanor Wig(Lower);True;True;True
31470;천구의두루마리;Costume Scroll of Tengu;True;True;True
31471;선녀의꽃;Costume Celestial Flower;True;True;True
31472;Fairy_Feathers;Costume Fairy Feathers;True;True;True
31473;Tipsy;Costume Tipsy;True;True;True
31474;Straight_Long_BL;Costume Straight Long(Black);True;True;True
31475;Black_Fox_Ear_Ribbon;Costume Black Fox Ears Ribbon;True;True;True
31476;Cherry_Blossom_Hat_YL;Costume Yellow Cherry Blossom Hat;True;True;True
31477;Straight_Long_BL;Rental Costume Straight Long(Black);True;True;True
31478;엘레노아가발;Costume Eleanor's Wig(Lower);True;True;True
31479;ManyStars;Costume Numerous Stars;True;True;True
31481;CatCoffeeCup;Costume Cat Coffee Cup;True;True;True
31482;LunaticMuffler;Costume Lunatic Shawl;True;True;True
31483;CatEarRibbon;Costume Cat Ears Ribbon;True;True;True
31484;C_JP_EV13;Costume Kumameito (Female Priest);True;True;True
31485;C_JP_EV14;Costume Kumameito (Male Priest);True;True;True
31486;물안경;Costume Diver's Goggles;True;True;True
31487;안대;Costume Eye Bandage;True;True;True
31488;C_Mvp;Costume MVP;True;True;True
31489;C_Bouquet_Hat;Costume Bouquet Hat;True;True;True
31490;C_Poring_Muffler;Costume Poring Muffler;True;True;True
31491;C_Orange_Tabby_Cat;Costume Orange Tabby Cat;True;True;True
31492;C_Cat_Ears_Cape_Brown;Costume Brown Cat Ears Cape;True;True;True
31493;C_Volume_Low_Twin_WH;Costume Volume Low Twin (White);True;True;True
31494;Volume_Low_Twin;Costume Volume Low Twin;True;True;True
31495;Lolita_Two_Side_Up;Costume Lolita Two Side Up;True;True;True
31496;이그드라실왕관;Costume Yggdrasil Crown;True;True;True
31497;Flowery_Vision_TH;Costume Flower Glasses;True;True;True
31498;Elephangel_TH;Costume Elephangel;True;True;True
31504;굶주린대어모자;Costume Starving Fish Hat;True;True;True
31505;팔콘마스크;Costume Falcon Mask;True;True;True
31506;말랑해적단모자;Costume Malangdo Pirate;True;True;True
31507;노랑늘어진고양이;Costume Drooping Cat Yellow;True;True;True
31508;이사벨라블루귀모자;Costume Isabella Blue Ears;True;True;True
31509;C_Fawn_Ear;Costume Fawn Ears;True;True;True
31510;C_Cat_Ear_Short;Costume Cat Ears Short;True;True;True
31511;C_Cat_Ear_Long;Costume Cat Ears Long;True;True;True
31512;C_Panda_Rabbit;Costume Panda Rabbit;True;True;True
31513;C_Rabbit_Hopping_BL;Costume Rabbit Hopping Black;True;True;True
31516;Mini_Melon;Costume Mini Melon;True;True;True
31517;C_JP_EV15;Costume Bear;True;True;True
31518;Pop_Popcorn_Hat;Costume Pop Popcorn Hat,;True;True;True
31519;Slurp_Slurp_Hat;Costume Slurp Slurp Hat;True;True;True
31520;팝콘모자;Costume Popcorn Hat;True;True;True
31521;유자모자;Costume Citron Hat;True;True;True
31522;오렌지모자;Costume Orange Hat;True;True;True
31523;노랑유자모자;Costume White Citron Hat;True;True;True
31524;C_Lunch_box;Costume Lunch Box;True;True;True
31526;무속인의모자;Costume Shaman Hat;True;True;True
31527;파란귀장식;Costume Blue Ears Accessory;True;True;True
